episode,step,warehouse_1_stock,warehouse_2_stock,action,reward,holding_cost,stockout_cost,order_cost,total_cost,service_level,explanation
0,42,17.0,0.0,1,-4730.528735632184,0.0,800.0,1500.0,2300.0,0.5402298850574713,Order 10 units (stock: 17)
0,43,0.0,0.0,4,-4522.311111111111,0.0,420.0,3500.0,3920.0,0.7407407407407407,Large order 40 units (stock: 0)
0,44,0.0,0.0,3,-9682.777528089888,0.0,1180.0,3000.0,4180.0,0.3370786516853933,Order 30 units (stock: 0)
0,45,0.0,0.0,4,-6115.272727272728,0.0,800.0,3500.0,4300.0,0.6363636363636364,Large order 40 units (stock: 0)
0,46,0.0,0.0,4,-3605.1666666666665,2.5,100.0,3500.0,3602.5,0.9166666666666666,Large order 40 units (stock: 0)
0,47,5.0,0.0,1,-1882.0455696202534,4.0,240.0,1500.0,1744.0,0.8481012658227848,Order 10 units (stock: 5)
0,48,8.0,0.0,4,-3508.0,8.0,0.0,3500.0,3508.0,1.0,Large order 40 units (stock: 8)
0,49,10.0,6.0,3,-6133.644943820225,0.0,860.0,2500.0,3360.0,0.5168539325842696,Order 30 units (stock: 10)
0,50,0.0,0.0,3,-4396.874226804124,0.0,540.0,3000.0,3540.0,0.7216494845360825,Order 30 units (stock: 0)
0,51,0.0,0.0,4,-8768.717757009344,0.0,1140.0,3500.0,4640.0,0.4672897196261683,Large order 40 units (stock: 0)
1,0,50.0,50.0,4,-5021.520689655173,0.5,340.0,4500.0,4840.5,0.853448275862069,Large order 40 units (stock: 50)
1,1,0.0,1.0,5,-22899.06788990826,0.0,2160.0,5000.0,7160.0,0.00917431192660545,Large order 50 units (stock: 0)
1,2,0.0,0.0,5,-4450.857142857143,0.0,300.0,4000.0,4300.0,0.8571428571428572,Large order 50 units (stock: 0)
1,3,0.0,0.0,5,-4853.730081300813,0.0,460.0,4000.0,4460.0,0.8130081300813008,Large order 50 units (stock: 0)
1,4,0.0,0.0,4,-8431.706474820145,0.0,1180.0,4000.0,5180.0,0.5755395683453237,Large order 40 units (stock: 0)
1,5,0.0,0.0,5,-29451.328113879004,0.0,4020.0,5000.0,9020.0,0.2846975088967971,Large order 50 units (stock: 0)
1,6,0.0,0.0,5,-28374.026277372264,0.0,3880.0,5000.0,8880.0,0.291970802919708,Large order 50 units (stock: 0)
1,7,0.0,0.0,5,-30784.0,0.0,4400.0,5000.0,9400.0,0.3125,Large order 50 units (stock: 0)
1,8,0.0,0.0,5,-7202.717730496453,0.0,820.0,5000.0,5820.0,0.7092198581560284,Large order 50 units (stock: 0)
1,9,0.0,0.0,5,-6558.48275862069,0.0,900.0,4000.0,4900.0,0.6896551724137931,Large order 50 units (stock: 0)
1,10,0.0,0.0,4,-9682.857142857145,0.0,1500.0,4000.0,5500.0,0.5714285714285714,Large order 40 units (stock: 0)
1,11,0.0,0.0,5,-12618.060606060606,0.0,1700.0,5000.0,6700.0,0.48484848484848486,Large order 50 units (stock: 0)
1,12,0.0,0.0,5,-9431.706474820145,0.0,1180.0,5000.0,6180.0,0.5755395683453237,Large order 50 units (stock: 0)
1,13,0.0,0.0,4,-7849.550920245399,0.0,1260.0,3500.0,4760.0,0.6134969325153374,Large order 40 units (stock: 0)
1,14,0.0,0.0,5,-6323.6923076923085,0.0,600.0,5000.0,5600.0,0.7692307692307692,Large order 50 units (stock: 0)
1,15,0.0,0.0,4,-11035.25298013245,0.0,1620.0,3500.0,5120.0,0.4635761589403974,Large order 40 units (stock: 0)
1,16,0.0,0.0,4,-6116.571428571429,0.0,800.0,4000.0,4800.0,0.7142857142857143,Large order 40 units (stock: 0)
1,17,0.0,0.0,4,-11007.733333333334,0.0,1540.0,4000.0,5540.0,0.47619047619047616,Large order 40 units (stock: 0)
1,18,0.0,0.0,4,-8431.706474820145,0.0,1180.0,4000.0,5180.0,0.5755395683453237,Large order 40 units (stock: 0)
1,19,0.0,0.0,4,-25386.57164750958,0.0,3620.0,4000.0,7620.0,0.30651340996168586,Large order 40 units (stock: 0)
1,20,0.0,0.0,5,-24870.8812749004,0.0,3420.0,5000.0,8420.0,0.3187250996015937,Large order 50 units (stock: 0)
1,21,0.0,0.0,5,-22028.193103448277,0.0,3040.0,5000.0,8040.0,0.3448275862068966,Large order 50 units (stock: 0)
1,22,0.0,0.0,4,-16375.657142857144,0.0,2480.0,4500.0,6980.0,0.4464285714285714,Large order 40 units (stock: 0)
1,23,0.0,0.0,5,-6323.6923076923085,0.0,600.0,5000.0,5600.0,0.7692307692307692,Large order 50 units (stock: 0)
1,24,0.0,0.0,4,-3481.221052631579,0.0,480.0,2500.0,2980.0,0.7894736842105263,Large order 40 units (stock: 0)
1,25,0.0,0.0,3,-3253.6144144144146,0.0,220.0,3000.0,3220.0,0.9009009009009009,Order 30 units (stock: 0)
1,26,0.0,0.0,4,-6750.804395604396,0.0,820.0,3500.0,4320.0,0.5494505494505495,Large order 40 units (stock: 0)
1,27,0.0,0.0,3,-5419.200000000001,0.0,720.0,3000.0,3720.0,0.625,Order 30 units (stock: 0)
1,28,0.0,0.0,3,-4000.1391304347826,0.0,440.0,3000.0,3440.0,0.7608695652173914,Order 30 units (stock: 0)
1,29,0.0,0.0,4,-10571.307462686567,0.0,1480.0,3500.0,4980.0,0.4477611940298507,Large order 40 units (stock: 0)
1,30,0.0,0.0,4,-7069.458823529412,0.0,840.0,4000.0,4840.0,0.5882352941176471,Large order 40 units (stock: 0)
1,31,0.0,0.0,3,-5749.820689655173,0.0,920.0,2500.0,3420.0,0.603448275862069,Order 30 units (stock: 0)
1,32,0.0,0.0,4,-3505.5,5.5,0.0,3500.0,3505.5,1.0,Large order 40 units (stock: 0)
1,33,2.0,9.0,1,-3691.7473684210527,0.0,680.0,1500.0,2180.0,0.6421052631578947,Order 10 units (stock: 2)
1,34,0.0,0.0,3,-3785.788764044944,0.0,380.0,3000.0,3380.0,0.7865168539325843,Order 30 units (stock: 0)
1,35,0.0,0.0,4,-10481.617582417583,0.0,1220.0,3500.0,4720.0,0.3296703296703297,Large order 40 units (stock: 0)
1,36,0.0,0.0,3,-2600.0,0.0,100.0,2500.0,2600.0,0.9230769230769231,Order 30 units (stock: 0)
1,37,0.0,0.0,1,-1515.0,15.0,0.0,1500.0,1515.0,1.0,Order 10 units (stock: 0)
1,38,16.0,14.0,1,-1015.5,15.5,0.0,1000.0,1015.5,1.0,Order 10 units (stock: 16)
1,39,22.0,9.0,3,-5107.337373737374,0.0,760.0,2500.0,3260.0,0.6161616161616161,Order 30 units (stock: 22)
1,40,0.0,0.0,4,-17065.40854700855,0.0,1940.0,3500.0,5440.0,0.1709401709401709,Large order 40 units (stock: 0)
1,41,0.0,0.0,4,-6670.362790697674,0.0,720.0,4000.0,4720.0,0.5813953488372092,Large order 40 units (stock: 0)
1,42,0.0,0.0,3,-4156.0,0.0,600.0,2500.0,3100.0,0.7,Order 30 units (stock: 0)
1,43,0.0,0.0,3,-3007.5,7.5,0.0,3000.0,3007.5,1.0,Order 30 units (stock: 0)
1,44,6.0,9.0,3,-2507.0,7.0,0.0,2500.0,2507.0,1.0,Order 30 units (stock: 6)
1,45,10.0,4.0,1,-1507.0,7.0,0.0,1500.0,1507.0,1.0,Order 10 units (stock: 10)
1,46,11.0,3.0,3,-3693.2641975308643,0.0,340.0,3000.0,3340.0,0.7901234567901234,Order 30 units (stock: 11)
1,47,0.0,0.0,4,-7862.202739726028,0.0,860.0,3500.0,4360.0,0.410958904109589,Large order 40 units (stock: 0)
1,48,0.0,0.0,3,-3944.0,0.0,400.0,3000.0,3400.0,0.75,Order 30 units (stock: 0)
1,49,0.0,0.0,3,-3479.131325301205,0.5,280.0,3000.0,3280.5,0.8313253012048193,Order 30 units (stock: 0)
1,50,1.0,0.0,4,-13297.832258064516,0.0,1880.0,3500.0,5380.0,0.3935483870967742,Large order 40 units (stock: 1)
1,51,0.0,0.0,4,-14143.507692307694,0.0,1920.0,4000.0,5920.0,0.3846153846153846,Large order 40 units (stock: 0)
2,0,50.0,50.0,4,-4586.0,6.0,80.0,4500.0,4586.0,0.9565217391304348,Large order 40 units (stock: 50)
2,1,12.0,0.0,4,-34128.64466019417,0.0,3880.0,3500.0,7380.0,0.058252427184465994,Large order 40 units (stock: 12)
2,2,0.0,0.0,5,-16973.38009478673,0.0,2420.0,5000.0,7420.0,0.42654028436018954,Large order 50 units (stock: 0)
2,3,0.0,0.0,5,-23352.226548672566,0.0,3120.0,5000.0,8120.0,0.3097345132743363,Large order 50 units (stock: 0)
2,4,0.0,0.0,5,-19353.97024793389,0.0,2840.0,5000.0,7840.0,0.4132231404958677,Large order 50 units (stock: 0)
2,5,0.0,0.0,5,-6251.900775193799,0.0,580.0,5000.0,5580.0,0.7751937984496124,Large order 50 units (stock: 0)
2,6,0.0,0.0,5,-4734.340495867768,0.0,420.0,4000.0,4420.0,0.8264462809917356,Large order 50 units (stock: 0)
2,7,0.0,0.0,5,-7220.715789473685,0.0,1040.0,4000.0,5040.0,0.6578947368421053,Large order 50 units (stock: 0)
2,8,0.0,0.0,5,-8543.993893129771,0.0,1020.0,5000.0,6020.0,0.6106870229007634,Large order 50 units (stock: 0)
2,9,0.0,0.0,5,-11618.060606060606,0.0,1700.0,4000.0,5700.0,0.48484848484848486,Large order 50 units (stock: 0)
2,10,0.0,0.0,5,-6112.825196850394,0.0,540.0,5000.0,5540.0,0.7874015748031495,Large order 50 units (stock: 0)
