episode,step,warehouse_1_stock,warehouse_2_stock,action,reward,holding_cost,stockout_cost,order_cost,total_cost,service_level,explanation
4,22,4.0,20.0,8,-8022.5,22.5,0.0,8000.0,8022.5,1.0,Large order 80 units (stock: 4)
4,23,10.0,35.0,8,-7026.5,26.5,0.0,7000.0,7026.5,1.0,Large order 80 units (stock: 10)
4,24,17.0,36.0,8,-7052.0,52.0,0.0,7000.0,7052.0,1.0,Large order 80 units (stock: 17)
4,25,50.0,54.0,5,-5031.5,31.5,0.0,5000.0,5031.5,1.0,Large order 50 units (stock: 50)
4,26,40.0,23.0,6,-7294.5,14.5,280.0,7000.0,7294.5,0.925531914893617,Large order 60 units (stock: 40)
4,27,29.0,0.0,7,-8406.924460431655,7.5,500.0,7500.0,8007.5,0.8201438848920863,Large order 70 units (stock: 29)
4,28,15.0,0.0,8,-8015.0,15.0,0.0,8000.0,8015.0,1.0,Large order 80 units (stock: 15)
4,29,15.0,15.0,8,-8045.5,45.5,0.0,8000.0,8045.5,1.0,Large order 80 units (stock: 15)
4,30,41.0,50.0,6,-5593.5,93.5,0.0,5500.0,5593.5,1.0,Large order 60 units (stock: 41)
4,31,89.0,98.0,1,-631.0,131.0,0.0,500.0,631.0,1.0,Order 10 units (stock: 89)
4,32,129.0,133.0,0,-133.5,133.5,0.0,0.0,133.5,1.0,No order (stock: 129)
4,33,141.0,126.0,0,-87.5,87.5,0.0,0.0,87.5,1.0,No order (stock: 141)
4,34,103.0,72.0,0,-1538.0,38.0,0.0,1500.0,1538.0,1.0,No order (stock: 103)
4,35,61.0,15.0,4,-8639.151020408164,8.0,760.0,6000.0,6768.0,0.6122448979591837,Large order 40 units (stock: 61)
4,36,16.0,0.0,8,-8698.16393442623,0.0,300.0,8000.0,8300.0,0.7540983606557377,Large order 80 units (stock: 16)
4,37,0.0,0.0,8,-8029.5,29.5,0.0,8000.0,8029.5,1.0,Large order 80 units (stock: 0)
4,38,15.0,44.0,8,-7081.5,81.5,0.0,7000.0,7081.5,1.0,Large order 80 units (stock: 15)
4,39,60.0,103.0,4,-2141.5,141.5,0.0,2000.0,2141.5,1.0,Large order 40 units (stock: 60)
4,40,116.0,167.0,0,-165.5,165.5,0.0,0.0,165.5,1.0,No order (stock: 116)
4,41,159.0,172.0,0,-157.5,157.5,0.0,0.0,157.5,1.0,No order (stock: 159)
4,42,172.0,143.0,0,-132.5,132.5,0.0,0.0,132.5,1.0,No order (stock: 172)
4,43,151.0,114.0,0,-76.0,76.0,0.0,0.0,76.0,1.0,No order (stock: 151)
4,44,91.0,61.0,1,-2517.0,17.0,0.0,2500.0,2517.0,1.0,Order 10 units (stock: 91)
4,45,29.0,5.0,7,-22053.249315068493,0.0,2240.0,7500.0,9740.0,0.23287671232876717,Large order 70 units (stock: 29)
4,46,0.0,0.0,8,-10063.153846153846,1.0,600.0,8000.0,8601.0,0.6153846153846154,Large order 80 units (stock: 0)
4,47,0.0,2.0,8,-8005.0,5.0,0.0,8000.0,8005.0,1.0,Large order 80 units (stock: 0)
4,48,8.0,2.0,8,-8012.5,12.5,0.0,8000.0,8012.5,1.0,Large order 80 units (stock: 8)
4,49,13.0,12.0,8,-8285.0,5.0,280.0,8000.0,8285.0,0.9259259259259259,Large order 80 units (stock: 13)
4,50,10.0,0.0,8,-8739.036734693878,0.0,520.0,8000.0,8520.0,0.8673469387755102,Large order 80 units (stock: 10)
4,51,0.0,0.0,8,-8220.0,0.0,220.0,8000.0,8220.0,0.935672514619883,Large order 80 units (stock: 0)
5,0,50.0,50.0,5,-5005.0,5.0,0.0,5000.0,5005.0,1.0,Large order 50 units (stock: 50)
5,1,7.0,3.0,8,-45423.44362139917,0.0,4660.0,8000.0,12660.0,0.04115226337448563,Large order 80 units (stock: 7)
5,2,0.0,0.0,8,-23480.0,0.0,3000.0,8000.0,11000.0,0.4,Large order 80 units (stock: 0)
5,3,0.0,0.0,8,-14139.323320158102,0.0,1860.0,8000.0,9860.0,0.6324110671936759,Large order 80 units (stock: 0)
5,4,0.0,0.0,8,-8022.0,22.0,0.0,8000.0,8022.0,1.0,Large order 80 units (stock: 0)
5,5,20.0,24.0,8,-8042.5,42.5,0.0,8000.0,8042.5,1.0,Large order 80 units (stock: 20)
5,6,37.0,48.0,6,-5551.5,51.5,0.0,5500.0,5551.5,1.0,Large order 60 units (stock: 37)
5,7,57.0,46.0,4,-4564.0,64.0,0.0,4500.0,4564.0,1.0,Large order 40 units (stock: 57)
5,8,70.0,58.0,3,-3546.0,46.0,0.0,3500.0,3546.0,1.0,Order 30 units (stock: 70)
5,9,59.0,33.0,4,-5516.0,16.0,0.0,5500.0,5516.0,1.0,Large order 40 units (stock: 59)
5,10,18.0,14.0,8,-10090.816901408452,0.0,800.0,8000.0,8800.0,0.7183098591549295,Large order 80 units (stock: 18)
5,11,0.0,0.0,8,-9548.335211267606,1.0,680.0,8000.0,8681.0,0.7605633802816901,Large order 80 units (stock: 0)
5,12,0.0,2.0,8,-19756.94426229508,0.0,2860.0,8000.0,10860.0,0.5311475409836066,Large order 80 units (stock: 0)
5,13,0.0,0.0,8,-13231.685245901639,0.0,1680.0,8000.0,9680.0,0.6557377049180328,Large order 80 units (stock: 0)
5,14,0.0,0.0,8,-16863.41294964029,0.0,2360.0,8000.0,10360.0,0.5755395683453237,Large order 80 units (stock: 0)
5,15,0.0,0.0,8,-14980.686590038313,0.0,2020.0,8000.0,10020.0,0.6130268199233717,Large order 80 units (stock: 0)
5,16,0.0,0.0,8,-14556.143190661478,0.0,1940.0,8000.0,9940.0,0.622568093385214,Large order 80 units (stock: 0)
5,17,0.0,0.0,8,-11559.093805309734,0.0,1320.0,8000.0,9320.0,0.7079646017699115,Large order 80 units (stock: 0)
5,18,0.0,0.0,8,-15195.744486692016,0.0,2060.0,8000.0,10060.0,0.6083650190114068,Large order 80 units (stock: 0)
5,19,0.0,0.0,8,-8013.0,13.0,0.0,8000.0,8013.0,1.0,Large order 80 units (stock: 0)
5,20,13.0,13.0,8,-8025.0,25.0,0.0,8000.0,8025.0,1.0,Large order 80 units (stock: 13)
5,21,19.0,31.0,8,-7706.0,6.0,200.0,7500.0,7706.0,0.9519230769230769,Large order 80 units (stock: 19)
5,22,0.0,12.0,8,-8260.5,0.5,260.0,8000.0,8260.5,0.9293478260869565,Large order 80 units (stock: 0)
5,23,0.0,1.0,8,-11421.076635514019,0.0,1260.0,8000.0,9260.0,0.705607476635514,Large order 80 units (stock: 0)
5,24,0.0,0.0,8,-8017.5,17.5,0.0,8000.0,8017.5,1.0,Large order 80 units (stock: 0)
5,25,15.0,20.0,8,-8280.0,0.0,280.0,8000.0,8280.0,0.9330143540669856,Large order 80 units (stock: 15)
5,26,0.0,0.0,8,-9028.22617801047,0.0,620.0,8000.0,8620.0,0.837696335078534,Large order 80 units (stock: 0)
5,27,0.0,0.0,8,-8026.0,6.0,20.0,8000.0,8026.0,0.9932885906040269,Large order 80 units (stock: 0)
5,28,0.0,12.0,8,-8036.0,36.0,0.0,8000.0,8036.0,1.0,Large order 80 units (stock: 0)
5,29,25.0,47.0,7,-6032.5,32.5,0.0,6000.0,6032.5,1.0,Large order 70 units (stock: 25)
5,30,24.0,41.0,8,-7020.5,20.5,0.0,7000.0,7020.5,1.0,Large order 80 units (stock: 24)
5,31,25.0,16.0,7,-7514.5,14.5,0.0,7500.0,7514.5,1.0,Large order 70 units (stock: 25)
5,32,23.0,6.0,8,-8056.0,56.0,0.0,8000.0,8056.0,1.0,Large order 80 units (stock: 23)
5,33,71.0,41.0,3,-4594.0,94.0,0.0,4500.0,4594.0,1.0,Order 30 units (stock: 71)
5,34,102.0,86.0,0,-640.0,140.0,0.0,500.0,640.0,1.0,No order (stock: 102)
5,35,144.0,136.0,0,-159.0,159.0,0.0,0.0,159.0,1.0,No order (stock: 144)
5,36,150.0,168.0,0,-138.0,138.0,0.0,0.0,138.0,1.0,No order (stock: 150)
5,37,125.0,151.0,0,-109.0,109.0,0.0,0.0,109.0,1.0,No order (stock: 125)
5,38,101.0,117.0,0,-81.0,81.0,0.0,0.0,81.0,1.0,No order (stock: 101)
5,39,77.0,85.0,2,-1560.5,60.5,0.0,1500.0,1560.5,1.0,Order 20 units (stock: 77)
5,40,57.0,64.0,4,-4043.0,43.0,0.0,4000.0,4043.0,1.0,Large order 40 units (stock: 57)
5,41,42.0,44.0,6,-6032.0,32.0,0.0,6000.0,6032.0,1.0,Large order 60 units (stock: 42)
5,42,45.0,19.0,5,-6530.0,30.0,0.0,6500.0,6530.0,1.0,Large order 50 units (stock: 45)
5,43,44.0,16.0,6,-7045.0,45.0,0.0,7000.0,7045.0,1.0,Large order 60 units (stock: 44)
5,44,63.0,27.0,4,-5561.0,61.0,0.0,5500.0,5561.0,1.0,Large order 40 units (stock: 63)
5,45,65.0,57.0,3,-3582.5,82.5,0.0,3500.0,3582.5,1.0,Order 30 units (stock: 65)
5,46,80.0,85.0,2,-1603.5,103.5,0.0,1500.0,1603.5,1.0,Order 20 units (stock: 80)
5,47,87.0,120.0,1,-602.5,102.5,0.0,500.0,602.5,1.0,Order 10 units (stock: 87)
5,48,77.0,128.0,2,-1060.5,60.5,0.0,1000.0,1060.5,1.0,Order 20 units (stock: 77)
5,49,38.0,83.0,6,-4782.0208633093525,7.5,460.0,4000.0,4467.5,0.8345323741007195,Large order 60 units (stock: 38)
5,50,0.0,15.0,8,-20259.284210526315,0.0,1960.0,8000.0,9960.0,0.26315789473684215,Large order 80 units (stock: 0)
5,51,0.0,0.0,8,-17069.38181818182,0.0,1920.0,8000.0,9920.0,0.4545454545454546,Large order 80 units (stock: 0)
6,0,50.0,50.0,5,-5103.5,3.5,100.0,5000.0,5103.5,0.9489795918367347,Large order 50 units (stock: 50)
6,1,0.0,7.0,8,-40357.87439613527,0.0,4000.0,8000.0,12000.0,0.033816425120772986,Large order 80 units (stock: 0)
6,2,0.0,0.0,8,-21657.454852320676,0.0,2740.0,8000.0,10740.0,0.42194092827004215,Large order 80 units (stock: 0)
6,3,0.0,0.0,8,-10805.97603686636,0.0,1140.0,8000.0,9140.0,0.7373271889400922,Large order 80 units (stock: 0)
6,4,0.0,0.0,8,-14767.471814671815,0.0,1980.0,8000.0,9980.0,0.6177606177606177,Large order 80 units (stock: 0)
6,5,0.0,0.0,8,-8012.5,12.5,0.0,8000.0,8012.5,1.0,Large order 80 units (stock: 0)
6,6,20.0,5.0,8,-8031.0,31.0,0.0,8000.0,8031.0,1.0,Large order 80 units (stock: 20)
6,7,50.0,12.0,5,-9083.28273381295,2.5,1220.0,6500.0,7722.5,0.7805755395683454,Large order 50 units (stock: 50)
6,8,5.0,0.0,8,-17868.49419795222,0.0,2560.0,8000.0,10560.0,0.5631399317406143,Large order 80 units (stock: 5)
6,9,0.0,0.0,8,-23546.67397260274,0.0,3240.0,8000.0,11240.0,0.4452054794520548,Large order 80 units (stock: 0)
6,10,0.0,0.0,8,-8006.0,6.0,0.0,8000.0,8006.0,1.0,Large order 80 units (stock: 0)
6,11,6.0,6.0,8,-8003.5,3.5,0.0,8000.0,8003.5,1.0,Large order 80 units (stock: 6)
6,12,3.0,4.0,8,-8014.0,14.0,0.0,8000.0,8014.0,1.0,Large order 80 units (stock: 3)
6,13,9.0,19.0,8,-8117.5,17.5,100.0,8000.0,8117.5,0.9683544303797469,Large order 80 units (stock: 9)
6,14,0.0,35.0,8,-10873.333333333334,0.0,1500.0,7000.0,8500.0,0.7222222222222222,Large order 80 units (stock: 0)
6,15,0.0,0.0,8,-14767.471814671815,0.0,1980.0,8000.0,9980.0,0.6177606177606177,Large order 80 units (stock: 0)
6,16,0.0,0.0,8,-14282.782608695652,0.0,1800.0,8000.0,9800.0,0.6086956521739131,Large order 80 units (stock: 0)
6,17,0.0,0.0,8,-13730.599196787149,0.0,1780.0,8000.0,9780.0,0.642570281124498,Large order 80 units (stock: 0)
6,18,0.0,0.0,8,-8006.5,6.5,0.0,8000.0,8006.5,1.0,Large order 80 units (stock: 0)
6,19,0.0,13.0,8,-8010.0,10.0,0.0,8000.0,8010.0,1.0,Large order 80 units (stock: 0)
6,20,4.0,16.0,8,-8029.5,29.5,0.0,8000.0,8029.5,1.0,Large order 80 units (stock: 4)
6,21,24.0,35.0,8,-7033.5,33.5,0.0,7000.0,7033.5,1.0,Large order 80 units (stock: 24)
6,22,29.0,38.0,7,-6551.5,51.5,0.0,6500.0,6551.5,1.0,Large order 70 units (stock: 29)
6,23,45.0,58.0,5,-4563.0,63.0,0.0,4500.0,4563.0,1.0,Large order 50 units (stock: 45)
6,24,67.0,59.0,3,-3577.0,77.0,0.0,3500.0,3577.0,1.0,Order 30 units (stock: 67)
6,25,82.0,72.0,2,-2569.0,69.0,0.0,2500.0,2569.0,1.0,Order 20 units (stock: 82)
6,26,81.0,57.0,2,-3060.0,60.0,0.0,3000.0,3060.0,1.0,Order 20 units (stock: 81)
6,27,62.0,58.0,4,-4039.0,39.0,0.0,4000.0,4039.0,1.0,Large order 40 units (stock: 62)
6,28,30.0,48.0,7,-6026.5,26.5,0.0,6000.0,6026.5,1.0,Large order 70 units (stock: 30)
6,29,5.0,48.0,8,-6526.0,26.0,0.0,6500.0,6526.0,1.0,Large order 80 units (stock: 5)
6,30,6.0,46.0,8,-6557.0,57.0,0.0,6500.0,6557.0,1.0,Large order 80 units (stock: 6)
6,31,44.0,70.0,6,-4586.0,86.0,0.0,4500.0,4586.0,1.0,Large order 60 units (stock: 44)
6,32,92.0,80.0,1,-1623.0,123.0,0.0,1500.0,1623.0,1.0,Order 10 units (stock: 92)
6,33,147.0,99.0,0,-132.5,132.5,0.0,0.0,132.5,1.0,No order (stock: 147)
6,34,162.0,103.0,0,-115.5,115.5,0.0,0.0,115.5,1.0,No order (stock: 162)
6,35,134.0,97.0,0,-92.0,92.0,0.0,0.0,92.0,1.0,No order (stock: 134)
6,36,116.0,68.0,0,-1565.0,65.0,0.0,1500.0,1565.0,1.0,No order (stock: 116)
6,37,82.0,48.0,2,-3535.5,35.5,0.0,3500.0,3535.5,1.0,Order 20 units (stock: 82)
6,38,53.0,18.0,5,-6512.5,12.5,0.0,6500.0,6512.5,1.0,Large order 50 units (stock: 53)
6,39,13.0,12.0,8,-8490.0,7.0,300.0,8000.0,8307.0,0.84375,Large order 80 units (stock: 13)
6,40,0.0,14.0,8,-8031.0,31.0,0.0,8000.0,8031.0,1.0,Large order 80 units (stock: 0)
6,41,16.0,46.0,8,-6571.0,71.0,0.0,6500.0,6571.0,1.0,Large order 80 units (stock: 16)
6,42,43.0,99.0,6,-3131.5,131.5,0.0,3000.0,3131.5,1.0,Large order 60 units (stock: 43)
6,43,103.0,160.0,0,-171.5,171.5,0.0,0.0,171.5,1.0,No order (stock: 103)
6,44,158.0,185.0,0,-166.5,166.5,0.0,0.0,166.5,1.0,No order (stock: 158)
6,45,172.0,161.0,0,-135.0,135.0,0.0,0.0,135.0,1.0,No order (stock: 172)
6,46,139.0,131.0,0,-97.0,97.0,0.0,0.0,97.0,1.0,No order (stock: 139)
6,47,99.0,95.0,0,-59.0,59.0,0.0,0.0,59.0,1.0,No order (stock: 99)
6,48,63.0,55.0,4,-4711.542857142857,0.0,440.0,4000.0,4440.0,0.8428571428571429,Large order 40 units (stock: 63)
6,49,0.0,0.0,8,-35420.8,0.0,3280.0,8000.0,11280.0,0.0,Large order 80 units (stock: 0)
6,50,0.0,0.0,8,-11870.59104477612,0.0,1080.0,8000.0,9080.0,0.5970149253731343,Large order 80 units (stock: 0)
6,51,0.0,0.0,8,-8100.5,0.5,100.0,8000.0,8100.5,0.9695121951219512,Large order 80 units (stock: 0)
7,0,50.0,50.0,5,-5193.625242718446,3.0,180.0,5000.0,5183.0,0.912621359223301,Large order 50 units (stock: 50)
7,1,6.0,0.0,8,-21981.43157894737,0.0,1780.0,8000.0,9780.0,0.06315789473684208,Large order 80 units (stock: 6)
7,2,0.0,0.0,8,-8391.006422018349,2.5,280.0,8000.0,8282.5,0.8715596330275229,Large order 80 units (stock: 0)
7,3,0.0,5.0,8,-10147.940186915888,0.0,980.0,8000.0,8980.0,0.7710280373831776,Large order 80 units (stock: 0)
7,4,0.0,0.0,8,-11823.262882096069,0.0,1380.0,8000.0,9380.0,0.6986899563318778,Large order 80 units (stock: 0)
7,5,0.0,0.0,8,-12093.572413793103,0.0,1440.0,8000.0,9440.0,0.6896551724137931,Large order 80 units (stock: 0)
7,6,0.0,0.0,8,-8007.5,7.5,0.0,8000.0,8007.5,1.0,Large order 80 units (stock: 0)
7,7,10.0,5.0,8,-8018.0,18.0,0.0,8000.0,8018.0,1.0,Large order 80 units (stock: 10)
7,8,28.0,8.0,7,-7530.0,30.0,0.0,7500.0,7530.0,1.0,Large order 70 units (stock: 28)
7,9,32.0,28.0,7,-7022.5,22.5,0.0,7000.0,7022.5,1.0,Large order 70 units (stock: 32)
7,10,15.0,30.0,8,-7543.5,23.5,20.0,7500.0,7543.5,0.9932885906040269,Large order 80 units (stock: 15)
7,11,0.0,47.0,8,-6888.5395061728395,20.5,320.0,6500.0,6840.5,0.9012345679012346,Large order 80 units (stock: 0)
7,12,0.0,41.0,8,-7177.0,17.0,160.0,7000.0,7177.0,0.9515151515151515,Large order 80 units (stock: 0)
7,13,0.0,34.0,8,-7503.0,3.0,0.0,7500.0,7503.0,1.0,Large order 80 units (stock: 0)
7,14,6.0,0.0,8,-9029.315151515151,5.0,580.0,8000.0,8585.0,0.8242424242424242,Large order 80 units (stock: 6)
7,15,10.0,0.0,8,-8043.5,3.5,40.0,8000.0,8043.5,0.9870967741935484,Large order 80 units (stock: 10)
7,16,7.0,0.0,8,-16000.091756272403,0.0,2240.0,8000.0,10240.0,0.5985663082437276,Large order 80 units (stock: 7)
7,17,0.0,0.0,8,-19218.566442953022,0.0,2760.0,8000.0,10760.0,0.5369127516778524,Large order 80 units (stock: 0)
7,18,0.0,0.0,8,-17323.222695035463,0.0,2440.0,8000.0,10440.0,0.5673758865248226,Large order 80 units (stock: 0)
7,19,0.0,0.0,8,-8067.0,7.0,60.0,8000.0,8067.0,0.9798657718120806,Large order 80 units (stock: 0)
7,20,0.0,14.0,8,-8021.0,21.0,0.0,8000.0,8021.0,1.0,Large order 80 units (stock: 0)
7,21,9.0,33.0,8,-7535.5,35.5,0.0,7500.0,7535.5,1.0,Large order 80 units (stock: 9)
7,22,13.0,58.0,8,-6054.0,54.0,0.0,6000.0,6054.0,1.0,Large order 80 units (stock: 13)
7,23,34.0,74.0,7,-5015.5,15.5,0.0,5000.0,5015.5,1.0,Large order 70 units (stock: 34)
7,24,13.0,18.0,8,-10097.033333333333,2.5,920.0,8000.0,8922.5,0.7604166666666666,Large order 80 units (stock: 13)
7,25,5.0,0.0,8,-18971.800000000003,0.0,2380.0,8000.0,10380.0,0.46875,Large order 80 units (stock: 5)
7,26,0.0,0.0,8,-10491.646948356807,0.0,1060.0,8000.0,9060.0,0.7511737089201878,Large order 80 units (stock: 0)
7,27,0.0,0.0,8,-8029.5,29.5,0.0,8000.0,8029.5,1.0,Large order 80 units (stock: 0)
7,28,23.0,36.0,8,-7025.0,25.0,0.0,7000.0,7025.0,1.0,Large order 80 units (stock: 23)
7,29,3.0,47.0,8,-6524.0,24.0,0.0,6500.0,6524.0,1.0,Large order 80 units (stock: 3)
7,30,1.0,47.0,8,-6598.5,18.5,80.0,6500.0,6598.5,0.9741935483870968,Large order 80 units (stock: 1)
7,31,0.0,37.0,8,-7044.5,44.5,0.0,7000.0,7044.5,1.0,Large order 80 units (stock: 0)
7,32,49.0,40.0,5,-5585.5,85.5,0.0,5500.0,5585.5,1.0,Large order 50 units (stock: 49)
7,33,106.0,65.0,0,-1627.5,127.5,0.0,1500.0,1627.5,1.0,No order (stock: 106)
7,34,154.0,101.0,0,-154.0,154.0,0.0,0.0,154.0,1.0,No order (stock: 154)
7,35,167.0,141.0,0,-122.0,122.0,0.0,0.0,122.0,1.0,No order (stock: 167)
7,36,126.0,118.0,0,-73.5,73.5,0.0,0.0,73.5,1.0,No order (stock: 126)
7,37,72.0,75.0,3,-2529.0,29.0,0.0,2500.0,2529.0,1.0,Order 30 units (stock: 72)
7,38,20.0,38.0,8,-7668.713513513514,0.0,320.0,7000.0,7320.0,0.7837837837837838,Large order 80 units (stock: 20)
7,39,0.0,0.0,8,-8458.012903225806,0.0,240.0,8000.0,8240.0,0.8064516129032258,Large order 80 units (stock: 0)
7,40,0.0,0.0,8,-8043.5,43.5,0.0,8000.0,8043.5,1.0,Large order 80 units (stock: 0)
7,41,51.0,36.0,5,-5596.5,96.5,0.0,5500.0,5596.5,1.0,Large order 50 units (stock: 51)
7,42,106.0,87.0,0,-653.5,153.5,0.0,500.0,653.5,1.0,No order (stock: 106)
7,43,160.0,147.0,0,-175.5,175.5,0.0,0.0,175.5,1.0,No order (stock: 160)
7,44,179.0,172.0,0,-147.0,147.0,0.0,0.0,147.0,1.0,No order (stock: 179)
7,45,144.0,150.0,0,-111.0,111.0,0.0,0.0,111.0,1.0,No order (stock: 144)
7,46,115.0,107.0,0,-79.0,79.0,0.0,0.0,79.0,1.0,No order (stock: 115)
7,47,82.0,76.0,2,-2044.5,44.5,0.0,2000.0,2044.5,1.0,Order 20 units (stock: 82)
7,48,51.0,38.0,5,-6100.979069767442,9.5,320.0,5500.0,5829.5,0.813953488372093,Large order 50 units (stock: 51)
7,49,19.0,0.0,8,-8210.435820895522,0.0,160.0,8000.0,8160.0,0.8805970149253731,Large order 80 units (stock: 19)
7,50,0.0,0.0,8,-8009.0,9.0,0.0,8000.0,8009.0,1.0,Large order 80 units (stock: 0)
7,51,6.0,12.0,8,-8042.5,42.5,0.0,8000.0,8042.5,1.0,Large order 80 units (stock: 6)
8,0,50.0,50.0,5,-5004.5,4.5,0.0,5000.0,5004.5,1.0,Large order 50 units (stock: 50)
8,1,4.0,5.0,8,-22900.664150943398,0.0,1940.0,8000.0,9940.0,0.08490566037735847,Large order 80 units (stock: 4)
8,2,0.0,0.0,8,-8262.134579439253,2.0,220.0,8000.0,8222.0,0.897196261682243,Large order 80 units (stock: 0)
8,3,0.0,4.0,8,-8023.5,23.5,0.0,8000.0,8023.5,1.0,Large order 80 units (stock: 0)
8,4,24.0,23.0,8,-8047.5,47.5,0.0,8000.0,8047.5,1.0,Large order 80 units (stock: 24)
8,5,50.0,45.0,5,-5058.5,58.5,0.0,5000.0,5058.5,1.0,Large order 50 units (stock: 50)
8,6,51.0,66.0,5,-4075.0,75.0,0.0,4000.0,4075.0,1.0,Large order 50 units (stock: 51)
8,7,69.0,81.0,3,-2562.0,62.0,0.0,2500.0,2562.0,1.0,Order 30 units (stock: 69)
8,8,61.0,63.0,4,-4040.5,40.5,0.0,4000.0,4040.5,1.0,Large order 40 units (stock: 61)
8,9,44.0,37.0,6,-6477.519463087248,0.0,360.0,6000.0,6360.0,0.8791946308724832,Large order 60 units (stock: 44)
8,10,0.0,0.0,8,-12092.611764705882,0.0,1120.0,8000.0,9120.0,0.5882352941176471,Large order 80 units (stock: 0)
8,11,0.0,0.0,8,-8374.666666666666,0.0,300.0,8000.0,8300.0,0.8888888888888888,Large order 80 units (stock: 0)
8,12,0.0,0.0,8,-8003.0,3.0,0.0,8000.0,8003.0,1.0,Large order 80 units (stock: 0)
8,13,4.0,2.0,8,-16136.324014336918,0.0,2260.0,8000.0,10260.0,0.5949820788530467,Large order 80 units (stock: 4)
8,14,0.0,0.0,8,-17439.098233215547,0.0,2460.0,8000.0,10460.0,0.5653710247349824,Large order 80 units (stock: 0)
8,15,0.0,0.0,8,-16297.263003663003,0.0,2260.0,8000.0,10260.0,0.5860805860805861,Large order 80 units (stock: 0)
8,16,0.0,0.0,8,-14242.784251968504,0.0,1880.0,8000.0,9880.0,0.6299212598425197,Large order 80 units (stock: 0)
8,17,0.0,0.0,8,-14139.323320158102,0.0,1860.0,8000.0,9860.0,0.6324110671936759,Large order 80 units (stock: 0)
8,18,0.0,0.0,8,-12369.787234042553,0.0,1500.0,8000.0,9500.0,0.6808510638297872,Large order 80 units (stock: 0)
8,19,0.0,0.0,8,-10190.886124401914,0.0,980.0,8000.0,8980.0,0.7655502392344498,Large order 80 units (stock: 0)
8,20,0.0,0.0,8,-8015.0,15.0,0.0,8000.0,8015.0,1.0,Large order 80 units (stock: 0)
8,21,15.0,15.0,8,-8036.0,36.0,0.0,8000.0,8036.0,1.0,Large order 80 units (stock: 15)
8,22,39.0,33.0,6,-6553.0,53.0,0.0,6500.0,6553.0,1.0,Large order 60 units (stock: 39)
8,23,48.0,58.0,5,-4571.0,71.0,0.0,4500.0,4571.0,1.0,Large order 50 units (stock: 48)
8,24,64.0,78.0,4,-3071.0,71.0,0.0,3000.0,3071.0,1.0,Large order 40 units (stock: 64)
8,25,51.0,91.0,5,-3056.0,56.0,0.0,3000.0,3056.0,1.0,Large order 50 units (stock: 51)
8,26,48.0,64.0,5,-5187.61421319797,0.0,500.0,4500.0,5000.0,0.8730964467005076,Large order 50 units (stock: 48)
8,27,0.0,0.0,8,-25607.31650485437,0.0,2920.0,8000.0,10920.0,0.2912621359223301,Large order 80 units (stock: 0)
8,28,0.0,0.0,8,-17009.942857142858,0.0,1980.0,8000.0,9980.0,0.47619047619047616,Large order 80 units (stock: 0)
8,29,0.0,0.0,8,-8541.034254143648,0.0,420.0,8000.0,8420.0,0.8839779005524862,Large order 80 units (stock: 0)
8,30,0.0,0.0,8,-8035.5,35.5,0.0,8000.0,8035.5,1.0,Large order 80 units (stock: 0)
8,31,36.0,35.0,6,-6043.5,43.5,0.0,6000.0,6043.5,1.0,Large order 60 units (stock: 36)
8,32,46.0,41.0,5,-5551.0,51.0,0.0,5500.0,5551.0,1.0,Large order 50 units (stock: 46)
8,33,50.0,52.0,5,-5042.0,42.0,0.0,5000.0,5042.0,1.0,Large order 50 units (stock: 50)
8,34,53.0,31.0,5,-6060.5,60.5,0.0,6000.0,6060.5,1.0,Large order 50 units (stock: 53)
8,35,64.0,57.0,4,-4081.5,81.5,0.0,4000.0,4081.5,1.0,Large order 40 units (stock: 64)
8,36,85.0,78.0,1,-1617.5,117.5,0.0,1500.0,1617.5,1.0,Order 10 units (stock: 85)
8,37,113.0,122.0,0,-134.5,134.5,0.0,0.0,134.5,1.0,No order (stock: 113)
8,38,125.0,144.0,0,-124.5,124.5,0.0,0.0,124.5,1.0,No order (stock: 125)
8,39,108.0,141.0,0,-98.0,98.0,0.0,0.0,98.0,1.0,No order (stock: 108)
8,40,84.0,112.0,2,-1073.0,73.0,0.0,1000.0,1073.0,1.0,Order 20 units (stock: 84)
8,41,57.0,89.0,4,-2546.0,46.0,0.0,2500.0,2546.0,1.0,Large order 40 units (stock: 57)
8,42,28.0,64.0,7,-5532.5,32.5,0.0,5500.0,5532.5,1.0,Large order 70 units (stock: 28)
8,43,27.0,38.0,7,-6529.5,29.5,0.0,6500.0,6529.5,1.0,Large order 70 units (stock: 27)
8,44,38.0,21.0,6,-7059.5,59.5,0.0,7000.0,7059.5,1.0,Large order 60 units (stock: 38)
8,45,83.0,36.0,2,-4095.0,95.0,0.0,4000.0,4095.0,1.0,Order 20 units (stock: 83)
8,46,122.0,68.0,0,-1593.5,93.5,0.0,1500.0,1593.5,1.0,No order (stock: 122)
8,47,116.0,71.0,0,-1557.5,57.5,0.0,1500.0,1557.5,1.0,No order (stock: 116)
8,48,50.0,65.0,5,-6016.829885057471,7.0,860.0,4000.0,4867.0,0.7528735632183908,Large order 50 units (stock: 50)
8,49,0.0,14.0,8,-12092.977777777778,0.0,920.0,8000.0,8920.0,0.48888888888888893,Large order 80 units (stock: 0)
8,50,0.0,0.0,8,-8323.212345679012,5.0,220.0,8000.0,8225.0,0.8641975308641976,Large order 80 units (stock: 0)
